person_age,loan_percent_income,loan_int_rate,person_home_ownership,person_income,loan_status
27,0.18,13.06,MORTGAGE,30000,1
28,0.05,6.62,RENT,69996,0
28,0.05,18.39,RENT,70000,0
33,0.18,16.4,MORTGAGE,36000,0
31,0.04,13.49,RENT,79500,0
31,0.04,12.99,RENT,80000,0
30,0.05,11.11,MORTGAGE,36000,0
29,0.09,11.49,RENT,38400,0
28,0.25,7.9,RENT,14400,1
29,0.25,13.61,RENT,14500,1
29,0.2,15.27,RENT,18000,1
27,0.17,7.29,MORTGAGE,36000,0
27,0.18,9.25,RENT,20000,0
27,0.38,10.0,MORTGAGE,36000,0
27,0.17,15.99,RENT,21112,1
32,0.14,8.94,RENT,25000,0
27,0.14,13.16,RENT,25000,0
31,0.13,16.49,RENT,28000,1
27,0.14,10.99,MORTGAGE,36000,0
34,0.12,6.92,RENT,30000,1
29,0.3,10.36,MORTGAGE,30000,1
32,0.12,14.11,RENT,30000,1
32,0.05,12.61,MORTGAGE,36000,0
30,0.14,8.88,MORTGAGE,36000,0
30,0.12,10.28,RENT,30000,0
27,0.15,10.36,MORTGAGE,36000,0
28,0.42,12.98,OWN,36000,0
28,0.11,6.91,MORTGAGE,36000,0
28,0.12,6.39,RENT,31200,0
27,0.19,12.98,MORTGAGE,36000,0
29,0.1,8.94,RENT,35000,0
30,0.1,12.73,RENT,35004,0
27,0.03,14.72,OWN,36000,0
34,0.1,13.49,RENT,36000,0
30,0.08,6.39,MORTGAGE,36000,0
29,0.15,10.99,MORTGAGE,36000,0
35,0.14,11.12,MORTGAGE,36000,0
27,0.1,10.99,RENT,36200,0
28,0.1,14.11,RENT,37000,0
28,0.09,11.12,RENT,38700,0
28,0.09,11.99,RENT,39500,0
35,0.11,16.32,RENT,33996,1
28,0.17,15.21,MORTGAGE,36000,0
27,0.28,7.88,MORTGAGE,36000,0
29,0.09,12.23,RENT,40000,0
29,0.15,7.14,OWN,36000,0
29,0.09,8.59,RENT,40000,0
27,0.09,14.84,RENT,40050,0
33,0.09,12.68,RENT,42000,0
30,0.14,13.85,MORTGAGE,36000,0
29,0.29,8.49,RENT,37500,0
30,0.29,7.51,RENT,38126,0
29,0.29,7.49,RENT,38400,0
27,0.28,10.99,RENT,39000,0
33,0.22,7.14,MORTGAGE,36000,0
30,0.26,10.36,RENT,42000,0
29,0.26,10.38,RENT,42000,0
30,0.26,12.53,RENT,42000,0
27,0.17,10.25,MORTGAGE,36000,0
27,0.4,10.62,OWN,36000,0
29,0.25,7.29,RENT,44000,0
35,0.22,12.53,OWN,36000,0
34,0.25,13.79,RENT,44000,0
30,0.32,13.57,MORTGAGE,36000,0
33,0.28,7.74,OWN,36000,0
28,0.24,11.99,RENT,45000,0
27,0.28,16.07,RENT,39000,1
31,0.23,11.14,RENT,46992,0
27,0.27,15.33,RENT,41000,1
28,0.27,15.33,RENT,41500,1
32,0.23,7.51,RENT,47900,0
27,0.22,10.99,RENT,49000,0
30,0.42,11.83,MORTGAGE,36000,0
33,0.22,9.63,RENT,51000,0
32,0.21,7.29,RENT,51250,0
28,0.24,14.74,RENT,45996,1
27,0.21,11.34,RENT,52000,0
30,0.21,6.62,RENT,53000,0
27,0.07,9.63,MORTGAGE,36000,0
34,0.33,16.0,MORTGAGE,36000,0
28,0.04,15.37,MORTGAGE,36000,0
28,0.2,7.49,RENT,55000,0
31,0.2,10.99,RENT,55000,0
29,0.21,15.62,RENT,52000,1
27,0.18,10.71,RENT,60000,0
28,0.07,10.71,MORTGAGE,36000,0
30,0.18,10.99,RENT,62304,0
35,0.17,9.32,RENT,65867,0
28,0.16,11.49,RENT,68000,0
29,0.16,14.61,RENT,69000,0
28,0.16,13.79,RENT,69996,0
33,0.17,15.68,RENT,64000,1
28,0.15,7.51,RENT,75000,0
29,0.39,14.27,MORTGAGE,36100,0
28,0.14,16.35,RENT,65025,1
35,0.13,10.99,RENT,82863,0
27,0.13,9.76,RENT,83604,0
27,0.06,15.58,MORTGAGE,36120,0
35,0.12,11.99,RENT,90000,0
34,0.12,12.53,RENT,93000,0
31,0.12,7.49,RENT,94527,0
35,0.08,11.86,MORTGAGE,36153,0
27,0.13,15.99,RENT,85500,1
27,0.11,10.99,RENT,104000,0
30,0.08,7.49,RENT,55000,0
31,0.22,14.46,MORTGAGE,36400,0
32,0.45,7.75,RENT,24000,1
29,0.34,13.57,RENT,32000,1
34,0.37,9.63,RENT,29000,1
28,0.32,12.09,RENT,33288,1
33,0.23,10.99,MORTGAGE,36500,0
30,0.27,13.57,RENT,40000,1
33,0.09,7.37,MORTGAGE,36500,0
29,0.26,16.29,RENT,42000,1
33,0.33,9.33,MORTGAGE,30500,1
34,0.23,10.99,RENT,48000,0
29,0.07,6.62,MORTGAGE,36538,0
27,0.14,5.42,MORTGAGE,36600,0
28,0.22,13.49,RENT,50000,0
29,0.21,14.27,RENT,52000,0
28,0.21,7.88,RENT,52300,0
27,0.23,15.99,RENT,48000,1
35,0.19,9.91,RENT,55596,0
27,0.15,13.57,MORTGAGE,36789,0
27,0.15,14.91,RENT,69996,0
31,0.04,9.62,MORTGAGE,36900,0
28,0.41,13.61,OWN,36960,0
27,0.13,9.76,RENT,82600,0
28,0.08,10.99,RENT,55000,0
27,0.24,11.48,MORTGAGE,36996,0
27,0.43,10.25,RENT,24960,1
31,0.43,12.53,RENT,24996,1
29,0.37,7.51,RENT,28800,1
35,0.13,6.62,OWN,37000,0
33,0.2,13.16,RENT,55000,0
34,0.14,7.9,OWN,37000,0
32,0.1,7.51,MORTGAGE,31000,1
27,0.14,9.91,OWN,37000,0
28,0.49,7.49,MORTGAGE,37000,0
30,0.4,14.27,RENT,26500,1
27,0.22,10.99,OWN,37000,0
27,0.38,7.9,RENT,27900,1
32,0.08,11.49,MORTGAGE,37000,0
28,0.27,7.49,MORTGAGE,37000,0
34,0.12,10.99,MORTGAGE,37000,0
35,0.29,11.99,MORTGAGE,31000,1
27,0.32,6.62,RENT,33000,1
28,0.03,10.99,MORTGAGE,37000,0
31,0.31,14.79,RENT,34000,1
29,0.3,7.9,RENT,35000,0
33,0.42,10.74,MORTGAGE,31000,1
35,0.27,10.99,RENT,39000,0
29,0.08,7.66,OWN,37000,0
34,0.3,15.96,RENT,35000,0
33,0.16,12.99,RENT,65600,0
33,0.3,10.99,RENT,35000,0
29,0.21,7.9,RENT,49668,0
29,0.13,10.36,MORTGAGE,37000,0
33,0.35,10.36,MORTGAGE,37000,0
35,0.16,14.46,MORTGAGE,31000,1
32,0.32,11.86,MORTGAGE,37000,0
30,0.42,7.88,MORTGAGE,31000,1
34,0.28,13.49,RENT,38000,0
33,0.27,11.99,RENT,38400,0
28,0.26,14.27,RENT,40000,0
31,0.21,6.17,RENT,50000,0
30,0.24,15.58,RENT,44000,1
33,0.2,11.14,RENT,53796,0
31,0.15,12.73,MORTGAGE,37000,0
28,0.17,15.27,RENT,60000,0
34,0.17,11.26,RENT,62100,0
31,0.16,12.69,RENT,66000,0
28,0.14,9.63,RENT,75000,0
27,0.14,12.69,RENT,75600,0
31,0.03,15.7,RENT,55000,0
34,0.19,7.51,RENT,55500,0
29,0.5,8.49,RENT,20688,1
27,0.34,6.91,RENT,30456,1
29,0.33,10.71,RENT,31400,1
32,0.32,15.27,RENT,32004,1
28,0.27,10.37,RENT,39000,0
30,0.39,14.42,MORTGAGE,31000,1
27,0.23,14.65,RENT,45000,0
30,0.24,6.54,MORTGAGE,37017,0
27,0.2,18.25,RENT,51600,1
27,0.17,13.49,RENT,62000,0
29,0.1,16.82,MORTGAGE,31100,1
28,0.16,5.42,RENT,65000,0
27,0.13,11.86,RENT,80400,0
27,0.3,14.27,RENT,35000,0
29,0.32,6.62,RENT,32400,1
30,0.18,13.49,MORTGAGE,37200,0
33,0.08,6.92,MORTGAGE,37200,0
29,0.14,12.23,RENT,75000,0
28,0.2,10.99,RENT,50000,0
29,0.34,17.99,RENT,30000,1
28,0.08,16.29,RENT,45000,0
27,0.08,12.42,RENT,45000,0
28,0.15,5.42,MORTGAGE,37290,0
33,0.07,11.99,RENT,48000,0
32,0.07,6.92,RENT,48000,0
35,0.29,15.95,MORTGAGE,37400,0
29,0.07,15.27,RENT,50000,0
34,0.07,11.99,RENT,50000,0
33,0.07,13.8,RENT,50000,0
29,0.07,11.71,RENT,52000,0
33,0.07,9.25,RENT,53000,0
29,0.07,9.63,RENT,54996,0
33,0.07,6.99,RENT,55000,0
34,0.32,10.99,MORTGAGE,37500,0
31,0.07,7.51,RENT,55000,0
28,0.07,13.98,RENT,49000,1
28,0.06,9.63,RENT,60000,0
30,0.06,8.59,RENT,60000,0
28,0.06,12.21,RENT,60000,0
33,0.17,15.33,MORTGAGE,37500,0
30,0.05,13.99,RENT,69000,0
27,0.06,7.49,RENT,64000,1
27,0.05,14.79,RENT,70000,0
28,0.15,11.48,OWN,37584,0
33,0.05,15.27,RENT,74400,0
28,0.11,11.71,MORTGAGE,37620,0
28,0.04,9.63,RENT,82300,0
35,0.25,13.92,MORTGAGE,31732,1
35,0.04,7.51,RENT,85000,0
31,0.05,15.95,RENT,62050,1
30,0.04,14.91,RENT,90000,0
34,0.05,10.99,MORTGAGE,31800,1
29,0.04,10.99,RENT,82438,1
27,0.03,14.27,RENT,106000,0
30,0.03,10.71,RENT,110000,0
33,0.03,10.99,RENT,102000,1
31,0.02,15.23,RENT,55000,0
33,0.18,6.99,RENT,20000,0
27,0.07,7.9,RENT,54000,0
32,0.06,6.03,RENT,65000,0
31,0.03,9.63,RENT,110000,0
35,0.19,8.49,RENT,19200,1
32,0.15,9.91,RENT,25000,0
28,0.15,9.62,RENT,25200,0
31,0.13,9.91,RENT,29000,1
28,0.09,15.96,RENT,40000,0
31,0.37,9.91,OWN,38000,0
30,0.16,6.62,MORTGAGE,38000,0
35,0.06,10.99,RENT,62217,0
34,0.34,9.91,MORTGAGE,38000,0
27,0.05,10.99,RENT,70000,1
28,0.04,7.9,RENT,94000,0
34,0.15,12.99,RENT,25200,0
30,0.33,10.99,OWN,38000,0
32,0.08,6.17,RENT,50000,0
32,0.29,7.29,RENT,13200,1
35,0.13,6.62,MORTGAGE,38000,0
32,0.11,14.65,OWN,38000,0
28,0.27,10.99,MORTGAGE,38000,0
28,0.17,5.42,OWN,38000,0
32,0.06,16.89,RENT,68000,0
35,0.25,7.49,MORTGAGE,38000,0
27,0.17,5.42,OWN,38000,0
31,0.27,11.49,OWN,38000,0
28,0.13,14.27,RENT,29950,0
32,0.21,13.49,MORTGAGE,38000,0
33,0.26,10.99,OWN,38000,0
31,0.08,9.62,RENT,49000,0
28,0.19,12.53,RENT,20292,0
31,0.19,14.79,RENT,20400,0
32,0.26,10.37,MORTGAGE,38000,0
28,0.13,11.99,RENT,30000,0
31,0.1,10.99,RENT,37584,0
35,0.06,10.37,MORTGAGE,38000,0
28,0.07,11.99,RENT,55000,0
29,0.15,12.17,RENT,27000,1
27,0.33,14.22,RENT,12000,1
27,0.14,9.99,MORTGAGE,32000,1
29,0.16,15.21,MORTGAGE,38000,0
31,0.36,15.21,OWN,38000,0
28,0.28,13.11,RENT,14400,1
31,0.27,11.49,RENT,15000,1
28,0.22,7.51,MORTGAGE,38000,0
29,0.09,7.14,MORTGAGE,38000,0
30,0.27,13.67,RENT,15000,1
31,0.05,11.36,MORTGAGE,38000,0
30,0.24,14.22,RENT,16500,1
31,0.24,14.59,RENT,17000,1
27,0.24,14.42,RENT,17000,1
35,0.39,10.99,MORTGAGE,38000,0
35,0.34,14.96,MORTGAGE,32000,1
32,0.22,15.2,RENT,18000,1
28,0.22,11.12,RENT,18000,1
31,0.22,12.84,RENT,18000,1
29,0.21,8.59,MORTGAGE,38000,0
33,0.07,13.22,MORTGAGE,38000,0
28,0.21,12.69,RENT,19200,1
34,0.26,8.94,OWN,38000,0
29,0.21,10.37,RENT,19200,1
34,0.38,12.84,MORTGAGE,38000,0
35,0.2,11.12,RENT,19820,1
30,0.2,16.45,RENT,19968,1
27,0.2,10.65,RENT,20000,0
28,0.2,10.99,RENT,20000,0
27,0.23,11.59,MORTGAGE,32000,1
28,0.2,14.59,RENT,20000,0
28,0.2,13.11,RENT,20000,1
27,0.13,9.76,MORTGAGE,38000,0
33,0.2,13.47,RENT,20000,0
29,0.06,10.99,MORTGAGE,38000,0
27,0.19,11.49,RENT,21000,0
29,0.19,5.79,RENT,21000,0
30,0.19,12.87,RENT,21300,0
32,0.19,8.07,RENT,21600,0
29,0.18,12.42,RENT,21864,0
27,0.18,6.39,RENT,22000,0
32,0.18,10.99,RENT,22800,0
32,0.17,14.22,RENT,23000,0
27,0.17,7.49,RENT,23400,0
31,0.17,6.76,RENT,24000,0
27,0.17,13.79,MORTGAGE,38004,0
31,0.17,13.48,RENT,24000,0
27,0.17,12.87,RENT,24000,0
32,0.22,8.38,MORTGAGE,38100,0
29,0.16,5.42,RENT,24960,0
28,0.28,10.75,MORTGAGE,38196,0
30,0.26,10.99,MORTGAGE,38220,0
27,0.15,10.25,RENT,26000,0
27,0.04,6.76,MORTGAGE,32304,1
29,0.15,10.0,RENT,26004,1
33,0.26,9.91,MORTGAGE,38400,0
29,0.15,16.0,RENT,26568,1
29,0.36,14.27,MORTGAGE,38400,0
32,0.15,10.62,RENT,27500,1
28,0.14,15.23,RENT,27600,0
29,0.14,6.92,RENT,27996,0
33,0.43,10.65,OWN,38400,0
29,0.26,10.99,OWN,38400,0
29,0.14,10.59,RENT,28550,0
33,0.14,9.88,RENT,28800,0
29,0.14,13.92,RENT,28800,1
31,0.29,10.99,OWN,38400,0
32,0.06,9.99,OWN,38400,0
27,0.14,10.75,RENT,29120,0
35,0.13,10.99,MORTGAGE,38400,0
27,0.13,12.69,RENT,30000,1
34,0.13,7.51,RENT,30000,0
30,0.13,13.99,RENT,30000,0
34,0.13,9.63,RENT,30000,0
27,0.39,12.68,MORTGAGE,38400,0
35,0.25,10.36,MORTGAGE,38400,0
34,0.17,9.25,MORTGAGE,38400,0
33,0.21,15.58,OWN,38400,0
27,0.13,10.39,RENT,30000,0
28,0.13,10.65,RENT,30996,0
27,0.13,10.74,RENT,31000,0
28,0.13,11.49,RENT,31150,0
30,0.44,7.88,MORTGAGE,38400,0
28,0.26,10.99,MORTGAGE,38400,0
32,0.12,11.49,RENT,32004,0
33,0.12,8.32,RENT,32004,0
27,0.12,15.99,RENT,32160,1
27,0.12,5.99,RENT,33000,0
27,0.12,6.76,RENT,33000,0
30,0.12,13.79,RENT,33280,0
31,0.12,11.49,RENT,33600,0
27,0.12,17.19,RENT,34000,1
32,0.12,7.74,RENT,34000,0
30,0.12,10.95,RENT,34000,0
32,0.12,13.48,RENT,34200,0
33,0.12,10.25,RENT,34400,0
29,0.04,12.84,OWN,38600,0
31,0.11,10.65,RENT,35000,0
29,0.11,15.23,RENT,35000,0
29,0.11,5.99,RENT,35000,0
34,0.06,8.9,MORTGAGE,38769,0
35,0.11,13.35,RENT,35000,0
33,0.11,7.88,RENT,35000,0
28,0.14,16.45,RENT,29004,1
28,0.11,12.53,RENT,35004,0
31,0.15,12.68,MORTGAGE,38970,0
33,0.26,12.42,OWN,39000,0
28,0.11,7.49,RENT,35600,0
31,0.11,13.61,RENT,35600,0
27,0.11,10.99,RENT,36000,0
28,0.11,12.42,RENT,36000,0
28,0.12,7.9,MORTGAGE,33000,1
29,0.17,11.71,MORTGAGE,33000,1
31,0.11,13.8,RENT,36000,0
34,0.11,13.61,RENT,36000,0
27,0.16,10.99,MORTGAGE,39000,0
35,0.38,10.99,MORTGAGE,39000,0
32,0.11,10.38,RENT,37400,0
33,0.1,10.0,RENT,38196,0
29,0.41,5.99,MORTGAGE,39000,0
30,0.1,15.96,RENT,39000,0
27,0.1,10.74,RENT,39000,0
35,0.12,16.32,RENT,33000,1
34,0.12,16.45,RENT,33456,1
30,0.1,12.99,RENT,39996,0
29,0.1,10.99,RENT,39996,0
32,0.43,7.51,MORTGAGE,39000,0
29,0.12,13.47,RENT,33996,1
30,0.12,13.49,RENT,34000,1
32,0.1,13.49,RENT,40000,0
32,0.1,9.99,RENT,40000,0
33,0.1,7.88,RENT,40000,0
33,0.1,10.99,RENT,40000,0
29,0.1,12.53,RENT,40000,0
32,0.1,13.79,RENT,40000,0
27,0.18,12.87,MORTGAGE,39000,0
27,0.11,14.54,RENT,34800,1
31,0.1,10.99,RENT,40860,0
31,0.1,10.99,RENT,41000,0
31,0.1,10.0,RENT,41000,0
29,0.18,8.32,MORTGAGE,39000,0
27,0.27,12.49,MORTGAGE,33000,1
32,0.1,11.12,RENT,42000,0
33,0.1,6.39,RENT,42000,0
30,0.1,7.88,RENT,42000,0
27,0.09,16.29,RENT,43000,0
29,0.2,11.86,MORTGAGE,39432,0
27,0.18,13.79,MORTGAGE,39480,0
27,0.11,17.27,RENT,37200,1
32,0.09,10.99,RENT,45576,0
28,0.1,12.61,RENT,39600,1
28,0.28,7.14,MORTGAGE,39500,0
29,0.09,9.99,RENT,46000,0
28,0.1,18.64,RENT,41000,1
29,0.13,7.74,MORTGAGE,39500,0
33,0.08,7.37,MORTGAGE,39504,0
30,0.31,10.37,MORTGAGE,39552,0
30,0.08,10.99,RENT,48000,0
33,0.08,14.65,RENT,48000,0
29,0.14,10.65,MORTGAGE,39600,0
27,0.08,9.62,RENT,48000,0
28,0.08,14.35,RENT,48000,0
34,0.06,6.03,MORTGAGE,39600,0
32,0.04,15.99,MORTGAGE,39600,0
28,0.08,10.99,RENT,48000,0
34,0.15,5.99,MORTGAGE,39600,0
31,0.08,13.85,RENT,48000,0
27,0.25,6.54,OWN,39600,0
30,0.08,10.38,MORTGAGE,39600,0
34,0.08,8.0,RENT,48000,0
33,0.09,12.73,RENT,42804,1
27,0.08,9.32,RENT,48996,0
27,0.08,10.59,RENT,49000,0
27,0.12,6.76,MORTGAGE,39600,0
31,0.08,6.62,RENT,50000,0
28,0.13,12.53,MORTGAGE,39600,0
33,0.08,7.68,MORTGAGE,39600,0
28,0.08,10.59,RENT,50000,0
30,0.04,10.37,MORTGAGE,39750,0
35,0.08,13.22,RENT,50000,0
29,0.09,12.36,RENT,44000,1
29,0.28,16.49,MORTGAGE,39960,0
30,0.08,9.7,MORTGAGE,39962,0
28,0.35,10.99,MORTGAGE,33996,1
31,0.08,7.49,RENT,52000,0
28,0.08,10.75,RENT,52000,0
27,0.08,17.39,RENT,52600,0
27,0.09,15.33,RENT,47000,1
27,0.08,6.03,RENT,48000,1
27,0.07,10.74,RENT,54000,0
27,0.07,12.61,RENT,54000,0
27,0.08,14.61,RENT,48996,1
29,0.07,10.59,RENT,55200,0
27,0.07,6.76,RENT,55200,0
30,0.25,10.75,MORTGAGE,39996,0
31,0.1,14.35,OWN,39996,0
31,0.07,5.79,RENT,56000,0
28,0.07,7.88,RENT,56800,0
30,0.25,12.73,MORTGAGE,39996,0
27,0.07,9.67,RENT,58000,0
32,0.07,10.99,RENT,60000,0
29,0.07,7.88,RENT,60000,0
31,0.24,11.26,MORTGAGE,39996,0
29,0.07,7.88,RENT,60000,0
35,0.07,13.98,RENT,60000,0
29,0.26,10.99,OTHER,33996,1
28,0.07,10.95,RENT,61500,0
35,0.06,11.14,RENT,63000,0
27,0.06,10.37,RENT,63500,0
33,0.07,10.99,RENT,57700,1
27,0.06,9.25,RENT,64200,0
27,0.06,6.99,RENT,65000,0
27,0.06,5.99,RENT,65000,0
29,0.06,7.74,RENT,65000,0
33,0.06,12.87,RENT,65000,0
28,0.48,9.91,MORTGAGE,40000,0
30,0.07,8.94,RENT,59000,1
33,0.06,10.99,RENT,68000,0
29,0.06,10.99,RENT,70000,0
28,0.29,16.77,MORTGAGE,34000,1
29,0.06,18.79,RENT,72000,0
32,0.06,10.0,RENT,72000,0
31,0.06,9.99,RENT,72000,0
27,0.37,12.69,MORTGAGE,40000,0
31,0.05,13.49,RENT,75000,0
29,0.05,8.49,RENT,75000,0
29,0.05,12.68,RENT,75000,0
30,0.21,10.65,MORTGAGE,40000,0
32,0.05,12.99,RENT,75250,0
33,0.05,7.14,RENT,78000,0
32,0.05,9.88,RENT,78000,0
27,0.05,12.69,RENT,80000,0
28,0.24,12.69,MORTGAGE,34000,1
29,0.3,17.27,MORTGAGE,34000,1
32,0.05,9.91,RENT,82350,0
33,0.05,8.59,RENT,84996,0
27,0.05,13.99,RENT,86095,0
27,0.26,10.65,MORTGAGE,34000,1
28,0.04,13.49,RENT,90000,0
31,0.12,12.42,MORTGAGE,40000,0
31,0.04,7.66,RENT,91000,0
32,0.04,7.49,RENT,95000,0
30,0.04,10.75,RENT,96000,0
29,0.04,10.99,RENT,100000,0
31,0.35,6.03,MORTGAGE,40000,0
27,0.04,14.46,RENT,79050,1
30,0.07,11.71,MORTGAGE,40000,0
32,0.04,13.98,RENT,107000,0
32,0.04,17.93,RENT,96000,1
28,0.04,7.51,RENT,98000,1
28,0.04,12.18,RENT,110000,0
32,0.03,12.69,RENT,55000,0
28,0.03,13.35,RENT,55000,0
28,0.03,12.42,RENT,55000,0
27,0.03,11.71,RENT,55000,1
29,0.27,6.62,MORTGAGE,40000,0
30,0.35,10.99,MORTGAGE,34000,1
28,0.2,15.21,RENT,21000,1
31,0.16,10.99,RENT,26400,0
28,0.15,7.51,RENT,28800,0
31,0.06,10.99,OWN,40000,0
27,0.22,16.29,RENT,20000,1
28,0.06,13.49,MORTGAGE,40000,0
29,0.06,10.99,RENT,70000,0
35,0.06,15.27,RENT,78000,1
32,0.1,12.23,RENT,42500,0
27,0.05,8.88,RENT,96000,0
35,0.03,10.99,RENT,55000,0
29,0.22,13.92,RENT,20064,0
31,0.18,15.62,RENT,24000,1
28,0.38,5.99,MORTGAGE,40000,0
31,0.15,15.62,RENT,30000,0
30,0.24,8.49,MORTGAGE,40000,0
29,0.15,11.49,RENT,30000,0
33,0.12,11.71,RENT,37440,0
32,0.08,10.99,RENT,52256,0
29,0.04,5.99,MORTGAGE,40000,0
30,0.08,17.49,RENT,54000,0
28,0.28,5.42,MORTGAGE,40000,0
29,0.13,6.99,MORTGAGE,40000,0
32,0.23,10.59,MORTGAGE,40000,0
28,0.09,6.99,OWN,40000,0
29,0.34,16.89,RENT,13200,1
28,0.1,15.27,RENT,43680,0
29,0.38,15.05,RENT,12000,1
27,0.1,5.99,MORTGAGE,40000,0
33,0.08,5.42,MORTGAGE,40000,0
32,0.22,5.99,MORTGAGE,34000,1
28,0.13,10.99,MORTGAGE,40000,0
32,0.4,5.99,MORTGAGE,40000,0
33,0.15,12.68,MORTGAGE,40000,0
28,0.25,7.29,MORTGAGE,40000,0
34,0.23,10.59,RENT,19600,1
34,0.05,10.74,OWN,40000,0
35,0.2,7.66,OWN,40000,0
34,0.15,7.29,MORTGAGE,40000,0
27,0.1,5.79,MORTGAGE,40000,0
32,0.17,13.11,RENT,27000,0
29,0.16,7.88,RENT,28800,0
28,0.15,14.11,RENT,29496,0
27,0.15,14.65,RENT,30000,0
30,0.15,13.92,RENT,30000,0
35,0.15,13.22,RENT,30555,0
34,0.14,6.62,RENT,32000,0
31,0.14,11.14,RENT,32000,1
28,0.14,7.14,RENT,32640,0
34,0.14,10.99,RENT,33000,0
27,0.13,7.66,RENT,35000,0
30,0.13,13.49,RENT,36000,0
31,0.13,9.99,RENT,36000,0
27,0.13,7.49,RENT,36000,0
28,0.12,11.11,RENT,37000,0
31,0.28,9.99,MORTGAGE,40000,0
28,0.11,6.91,MORTGAGE,34000,1
32,0.12,9.91,RENT,39000,0
35,0.12,6.62,RENT,39000,0
28,0.11,10.25,RENT,39600,0
30,0.11,14.26,RENT,40000,0
33,0.35,6.91,OWN,40000,0
29,0.11,10.99,RENT,41700,0
29,0.13,5.42,OWN,40000,0
28,0.07,12.23,MORTGAGE,34000,1
28,0.12,13.49,RENT,39000,1
31,0.1,11.03,RENT,47000,0
33,0.1,15.58,RENT,47360,0
31,0.09,10.36,RENT,47400,0
28,0.09,11.71,RENT,48000,0
28,0.1,15.58,MORTGAGE,34000,1
27,0.1,16.07,RENT,43200,1
31,0.09,9.99,RENT,50000,0
30,0.09,13.11,RENT,50000,0
34,0.1,16.02,RENT,44400,1
34,0.1,16.95,RENT,45000,1
30,0.09,6.39,RENT,51372,0
29,0.09,9.91,RENT,52000,0
27,0.2,14.72,MORTGAGE,40000,0
29,0.15,11.86,MORTGAGE,40000,0
28,0.09,14.27,RENT,49000,1
29,0.09,12.61,RENT,49362,1
27,0.08,14.72,RENT,58000,0
27,0.07,12.69,RENT,60000,0
29,0.1,14.35,MORTGAGE,40000,0
28,0.08,10.99,RENT,54000,1
27,0.07,14.22,RENT,60000,0
30,0.07,18.39,RENT,61828,0
29,0.06,6.62,RENT,70000,0
29,0.06,5.42,RENT,70000,0
29,0.06,13.61,RENT,74100,0
29,0.05,10.65,RENT,91500,0
33,0.13,7.51,MORTGAGE,40000,0
27,0.33,7.88,MORTGAGE,40000,0
31,0.27,11.48,RENT,17000,1
29,0.16,7.51,MORTGAGE,40000,0
27,0.14,10.99,RENT,34000,0
34,0.2,11.36,OWN,40000,0
28,0.1,11.86,RENT,48000,0
30,0.09,11.49,RENT,50000,0
27,0.08,13.99,RENT,58000,0
34,0.1,6.76,OWN,40000,0
28,0.08,7.88,RENT,60000,0
32,0.03,9.62,RENT,55000,0
32,0.13,13.49,RENT,37000,1
32,0.09,10.0,RENT,50000,0
33,0.07,9.45,RENT,65000,0
33,0.3,10.99,MORTGAGE,40000,0
33,0.05,9.63,RENT,86000,0
31,0.38,15.31,OWN,40000,0
27,0.34,10.0,RENT,14000,1
31,0.33,14.59,RENT,14400,1
35,0.28,9.32,RENT,17000,1
34,0.25,11.83,RENT,19200,1
32,0.24,10.37,RENT,20000,0
28,0.17,13.57,RENT,27840,0
27,0.13,8.59,OWN,40000,0
30,0.15,14.84,RENT,31000,1
34,0.12,9.25,RENT,39996,0
31,0.08,5.99,RENT,60000,0
30,0.08,9.99,RENT,60000,0
33,0.34,6.76,RENT,14076,1
28,0.33,14.65,RENT,14400,1
35,0.33,10.62,RENT,14400,1
29,0.04,14.26,MORTGAGE,40000,0
30,0.18,14.96,MORTGAGE,34000,1
28,0.32,10.99,RENT,15000,1
28,0.25,10.99,RENT,19200,1
28,0.24,10.99,RENT,20000,0
29,0.2,8.59,MORTGAGE,40000,0
27,0.24,10.99,RENT,20400,0
27,0.09,9.63,MORTGAGE,40000,0
31,0.22,10.65,RENT,22000,0
33,0.18,9.32,MORTGAGE,40000,0
29,0.17,8.0,MORTGAGE,40000,0
28,0.25,9.32,MORTGAGE,40000,0
33,0.18,14.11,MORTGAGE,34000,1
28,0.21,10.38,RENT,22884,0
33,0.15,12.21,MORTGAGE,40000,0
33,0.23,13.16,MORTGAGE,40000,0
31,0.19,11.54,RENT,25000,0
27,0.18,7.14,RENT,27180,0
27,0.03,10.99,OTHER,40000,0
33,0.17,9.63,RENT,27996,0
28,0.25,11.26,MORTGAGE,40000,0
29,0.25,8.0,OTHER,40000,0
28,0.17,15.23,RENT,29004,0
31,0.16,12.42,RENT,30000,0
31,0.16,14.84,RENT,30000,1
28,0.16,13.47,RENT,30000,0
30,0.15,13.43,RENT,31000,0
35,0.18,10.71,MORTGAGE,40000,0
31,0.32,11.34,MORTGAGE,40000,0
29,0.14,5.79,RENT,33600,0
28,0.14,7.14,RENT,33763,0
28,0.14,11.49,RENT,34000,0
32,0.17,16.29,RENT,29000,1
33,0.42,9.88,MORTGAGE,40056,0
28,0.14,13.49,RENT,35000,0
27,0.14,9.99,RENT,35000,0
28,0.05,5.99,MORTGAGE,40200,0
27,0.14,10.99,MORTGAGE,40250,0
28,0.13,12.61,RENT,36000,0
28,0.18,16.89,MORTGAGE,34300,1
32,0.13,14.11,RENT,36400,0
32,0.15,9.99,RENT,32400,1
35,0.15,13.23,RENT,32900,1
